our_slug	polycab_url
industries/cables-by-standards/asnzs-14291/polycab-mv-sc-al-xlpe-atr-as-nzs-3866kv	https://polycab.com/polycab-mv-sc-al-xlpe-atr-as-nzs-3866kv/a-3908/p-55129
industries/cables-by-standards/asnzs-14291/polycab-mv-sc-al-xlpe-atr-as-nzs-63511kv	https://polycab.com/polycab-mv-sc-al-xlpe-atr-as-nzs-63511kv/a-3908/p-55135
industries/cables-by-standards/asnzs-14291/polycab-mv-sc-cu-xlpe-as-nzs-12722kv	https://polycab.com/polycab-mv-sc-cu-xlpe-as-nzs-12722kv/a-3908/p-55137
industries/cables-by-application/metal-industry/polycab-hffr-01zz-k03xzz-k-mc-1100v-ac-is-17048	https://polycab.com/polycab-hffr-01zz-k03xzz-k-mc-1100v-ac-is-17048/a-5044/p-54820
industries/cables-by-standards/bs-5467/polycab-bs-5467-sc-061kv-ac	https://polycab.com/polycab-bs-5467-sc-061kv-ac/a-3907/p-55465
industries/cables-by-standards/bs-6004	https://polycab.com/cables/standards/international-standards/bs-6004
industries/cables-by-standards/bs-6231	https://polycab.com/cables/standards/international-standards/bs-6231
industries/cables-by-standards/bs-5467/polycab-bs-5467-sc-1933kv-ac	https://polycab.com/polycab-bs-5467-sc-1933kv-ac/a-3907/p-55469
industries/cables-by-standards/bs-6004/polycab-3192a3182a3183a3184a3185a-bs-6004-mc-300500v-ac	https://polycab.com/polycab-3192a3182a3183a3184a3185a-bs-6004-mc-300500v-ac/a-3904/p-55477
industries/cables-by-standards/bs-6004/polycab-6181y-bs-6004-sc-300500v-ac	https://polycab.com/polycab-6181y-bs-6004-sc-300500v-ac/a-3904/p-55481
industries/cables-by-standards/bs-5467/polycab-firealarm-armoured-cable	https://polycab.com/polycab-firealarm-armoured-cable/a-5047/p-54786
industries/cables-by-standards/asnzs-14291/polycab-mv-1t-cu-xlpe-as-nzs-12722kv	https://polycab.com/polycab-mv-1t-cu-xlpe-as-nzs-12722kv/a-3908/p-55191
industries/cables-by-standards/bs-6622/polycab-mv-al-bs-6622-12722kv	https://polycab.com/polycab-mv-al-bs-6622-12722kv/a-3908/p-54983
industries/cables-by-standards/bs-6724	https://polycab.com/cables/standards/international-standards/bs-6724
industries/cables-by-standards/bs-7211	https://polycab.com/cables/standards/international-standards/bs-7211
industries/cables-by-standards/bs-6622/polycab-mv-al-bs-6622-3866kv	https://polycab.com/polycab-mv-al-bs-6622-3866kv/a-3908/p-54985
industries/cables-by-standards/bs-6622/polycab-mv-al-bs-6622-63511kv	https://polycab.com/polycab-mv-al-bs-6622-63511kv/a-3908/p-54987
industries/cables-by-standards/bs-6622/polycab-mv-al-bs-6622-8715kv	https://polycab.com/polycab-mv-al-bs-6622-8715kv/a-3908/p-54989
industries/cables-by-standards/bs-6622/polycab-mv-cu-bs-6622-1933kv	https://polycab.com/polycab-mv-cu-bs-6622-1933kv/a-5051/p-54981
industries/cables-by-standards/bs-6622/polycab-mv-cu-bs-6622-3866kv	https://polycab.com/polycab-mv-cu-bs-6622-3866kv/a-3908/p-54993
industries/cables-by-standards/bs-7629-1	https://polycab.com/cables/standards/international-standards/bs-7629-1
industries/cables-by-standards/bs-6724/polycab-bs-6724-sc-awa-lszh-1933kv-ac	https://polycab.com/polycab-bs-6724-sc-awa-lszh-1933kv-ac/a-3907/p-55459
industries/cables-by-standards/bs-7211/polycab-6241b6242b6243b-bs-7211-mc-300500v-ac	https://polycab.com/polycab-6241b6242b6243b-bs-7211-mc-300500v-ac/a-3904/p-55491
industries/cables-by-standards/bs-7211/polycab-ignis-241	https://polycab.com/polycab-ignis-241/a-5047/p-54884
industries/cables-by-standards/bs-7629-1/polycab-ignis-213	https://polycab.com/polycab-ignis-213/a-5047/p-54876
industries/cables-by-standards/bs-7629-1/polycab-ignis-214	https://polycab.com/polycab-ignis-214/a-5047/p-54878
industries/cables-by-standards/bs-7211/polycab-6181b6182b6183b6184b6185b-bs-7211-450750v-ac	https://polycab.com/polycab-6181b6182b6183b6184b6185b-bs-7211-450750v-ac/a-3904/p-55489
industries/cables-by-standards/bs-7835/polycab-mv-al-bs-7835-386672kv	https://polycab.com/polycab-mv-al-bs-7835-3866-72-kv/a-3908/p-55001
industries/cables-by-standards/bs-7835	https://polycab.com/cables/standards/international-standards/bs-7835
industries/cables-by-standards/bs-7846	https://polycab.com/cables/standards/international-standards/bs-7846
industries/cables-by-standards/bs-7835/polycab-mv-al-bs-7835-6.35-11-12kv	https://polycab.com/polycab-mv-al-bs-7835-63511-12-kv/a-3908/p-55003
industries/cables-by-standards/bs-7835/polycab-mv-al-bs-7835-871515kv	https://polycab.com/polycab-mv-al-bs-7835-8715-15-kv/a-3908/p-55005
industries/cables-by-standards/bs-7835/polycab-mv-cu-bs-7835-6351112kv	https://polycab.com/polycab-mv-cu-bs-7835-63511-12-kv/a-3902/p-55011
industries/cables-by-standards/bs-7835/polycab-mv-cu-bs-7835-8.7-15-15kv	https://polycab.com/polycab-mv-cu-bs-7835-8715-15-kv/a-3908/p-55013
industries/cables-by-standards/bs-7846/polycab-ignis-210	https://polycab.com/polycab-ignis-210/a-5047/p-54866
industries/cables-by-standards/asnzs-14291/polycab-mv-3c-al-xlpe-as-nzs-1933kv	https://polycab.com/polycab-mv-3c-al-xlpe-as-nzs-1933kv/a-3908/p-55151
industries/cables-by-standards/bs-7870-4-10	https://polycab.com/cables/standards/international-standards/bs-7870-4-10
industries/cables-by-standards/bs-7870-4-20/polycab-mv-al-bs-7870-4-20-63511kv	https://polycab.com/polycab-mv-al-bs-7870-4-20-63511kv/a-3908/p-55399
industries/cables-by-standards/bs-7870-4-10/polycab-mv-al-bs-7870-4-10-63511kv	https://polycab.com/polycab-mv-al-bs-7870-4-10-63511kv/a-3908/p-55019
industries/cables-by-standards/bs-7870-4-10/polycab-mv-cu-bs-7870-4-10-12722kv-triplex	https://polycab.com/polycab-mv-cu-bs-7870-4-10-12722kv-triplex/a-3908/p-55037
industries/cables-by-standards/bs-7870-4-10/polycab-mv-cu-bs-7870-4-10-12722kv	https://polycab.com/polycab-mv-cu-bs-7870-4-10-12722kv/a-3908/p-55021
switches-accessories/accessories/3-pin-4-plus1-1-5-mtr	https://polycab.com/2-pin-4-mtr-flex-boxes-6-ampere-whiteplusgrey/c-20067/p-56792
industries/cables-by-application/mining-drilling-and-tunneling/polycab-rr-reinforced1100v-ac-is-9968-1	https://polycab.com/polycab-rr-reinforced-1100v-ac-is-9968-1/a-5038/p-55578
industries/cables-by-standards/bs-7870-4-20	https://polycab.com/cables/standards/international-standards/bs-7870-4-20
industries/cables-by-standards/bs-8592	https://polycab.com/cables/standards/international-standards/bs-8592
industries/cables-by-standards/bs-en-50525-2-51	https://polycab.com/cables/standards/international-standards/bs-en-50525-2-51
industries/cables-by-standards/bs-8592/polycab-ignis-240	https://polycab.com/polycab-ignis-240/a-5047/p-54882
industries/cables-by-standards/bs-en-50525-2-51/polycab-classic-100-450750v-ac	https://polycab.com/polycab-classic-100-450750v-ac/a-5040/p-55556
industries/cables-by-standards/bs-en-50525-2-51/polycab-classic-100-cy-450750v-ac	https://polycab.com/polycab-classic-100-cy-450750v-ac/a-5040/p-55558
industries/cables-by-standards/bs-en-50525-2-51/polycab-classic-100-sy-450750v-ac	https://polycab.com/polycab-classic-100-sy-450750v-ac/a-5040/p-55560
industries/cables-by-standards/bs-7870-4-10/polycab-mv-cu-bs-7870-4-10-63511kv	https://polycab.com/polycab-mv-cu-bs-7870-4-10-63511kv/a-3908/p-55025
industries/cables-by-standards/bsen-50288-7/polycab-instrumentation-300-tst	https://polycab.com/polycab-instrumentation-300-t-st/a-3905/p-54780
industries/cables-by-standards/bsen-50288-7	https://polycab.com/cables/standards/international-standards/bsen-50288-7
industries/cables-by-standards/bsen-50525-2-11	https://polycab.com/cables/standards/international-standards/bsen-50525-2-11
industries/cables-by-standards/bsen-50288-7/polycab-instrumentation-300-pst	https://polycab.com/polycab-instrumentation-300-p-st/a-3905/p-54909
switches-accessories/accessories/angle-holder	https://polycab.com/modular-angle-holder-lamp-holders-2-ampere-white/c-20068/p-56112
industries/cables-by-standards/bsen-50288-7/polycab-bms-300-mc-c4	https://polycab.com/polycab-bms-300-mc-c4/a-3901/p-54794
industries/cables-by-standards/bsen-50288-7/polycab-firealarm-shielded-unarmoured-cable	https://polycab.com/polycab-firealarm-shielded-unarmoured-cable/a-5047/p-54792
industries/cables-by-standards/bsen-50525-2-21	https://polycab.com/cables/standards/international-standards/bsen-50525-2-21
industries/cables-by-standards/bsen-50525-2-21/polycab-h05bb-f-bsen-50525-2-21-mc-300500v-ac	https://polycab.com/polycab-h05bb-f-bsen-50525-2-21-mc-300500v-ac/a-5050/p-55586
industries/cables-by-standards/bsen-50525-2-21/polycab-h05bq-f-bsen-50525-2-21-mc-300500v-ac	https://polycab.com/polycab-h05bq-f-bsen-50525-2-21-mc-300500v-ac/a-5043/p-54826
industries/cables-by-standards/bsen-50525-2-11/polycab-h03vvh2-f-bsen-50525-2-11-mc-300300v-ac	https://polycab.com/polycab-h03vvh2-f-bsen-50525-2-11-mc-300300v-ac/a-5040/p-55540
industries/cables-by-standards/bsen-50525-2-11/polycab-h05v2v2d3-f-bsen-50525-2-11-mc-300500v-ac	https://polycab.com/polycab-h05v2v2d3-f-bsen-50525-2-11-mc-300500v-ac/a-5040/p-55542
industries/cables-by-standards/bsen-50525-2-11/polycab-h05vvh2-f-bsen-50525-2-11-mc-300500v-ac	https://polycab.com/polycab-h05vvh2-f-bsen-50525-2-11-mc-300500v-ac/a-5040/p-55544
industries/cables-by-standards/asnzs-14291/polycab-mv-3c-al-xlpe-atr-as-nzs-12722kv	https://polycab.com/polycab-mv-3c-al-xlpe-atr-as-nzs-12722kv/a-3908/p-55171
industries/cables-by-standards/bsen-50525-2-21/polycab-h07bb-f-bsen-50525-2-21-mc-450750v-ac	https://polycab.com/polycab-h07bb-f-bsen-50525-2-21-mc-450750v-ac/a-5050/p-55582
industries/cables-by-standards/bsen-50525-2-31	https://polycab.com/cables/standards/international-standards/bsen-50525-2-31
industries/cables-by-standards/bsen-50525-2-41	https://polycab.com/cables/standards/international-standards/bsen-50525-2-41
industries/cables-by-standards/bsen-50525-2-81	https://polycab.com/cables/standards/international-standards/bsen-50525-2-81
industries/cables-by-standards/bsen-50525-2-21/polycab-h07bq-f-bsen-50525-2-21-mc-450750v-ac	https://polycab.com/polycab-h07bq-f-bsen-50525-2-21-mc-450750v-ac/a-5043/p-54828
industries/cables-by-standards/bsen-50525-2-21/polycab-h07rn-f-bsen-50525-2-21-mc-450750v-ac	https://polycab.com/polycab-h07rn-f-bsen-50525-2-21-mc-450750v-ac/a-5050/p-54832
industries/cables-by-standards/bsen-50525-2-31/polycab-h05v2-kh07v2-k-bsen-50525-2-31-sc-300500vand450750v-ac	https://polycab.com/polycab-h05v2-kh07v2-k-bsen-50525-2-31-sc-300500v450750v-ac/a-5040/p-55327
industries/cables-by-standards/bsen-50525-2-31/polycab-h07v-k-bsen-50525-2-31-sc-450750v-ac	https://polycab.com/polycab-h07v-k-bsen-50525-2-31-sc-450750v-ac/a-5040/p-55329
industries/cables-by-standards/asnzs-14291/polycab-mv-3c-al-xlpe-atr-as-nzs-63511kv	https://polycab.com/polycab-mv-3c-al-xlpe-atr-as-nzs-63511kv/a-3908/p-55165
industries/cables-by-standards/bsen-50525-2-41/polycab-h03s-k-bsen-50525-2-41-sc-300300v-ac	https://polycab.com/polycab-h03s-k-bsen-50525-2-41-sc-300300v-ac/a-5050/p-54937
industries/cables-by-standards/bsen-50525-3-11	https://polycab.com/cables/standards/international-standards/bsen-50525-3-11
industries/cables-by-standards/bsen-50525-3-41	https://polycab.com/cables/standards/international-standards/bsen-50525-3-41
industries/cables-by-standards/bsen-50618	https://polycab.com/cables/standards/international-standards/bsen-50618
industries/cables-by-standards/icea-s-108-720	https://polycab.com/cables/standards/international-standards/icea-s-108-720
industries/cables-by-standards/icea-s-93-639	https://polycab.com/cables/standards/international-standards/icea-s-93-639
industries/cables-by-standards/icea-s-97-682	https://polycab.com/cables/standards/international-standards/icea-s-97-682
industries/cables-by-standards/bsen-50525-2-41/polycab-h05sj-uh05sj-k-bsen-50525-2-41-sc-300500v-ac	https://polycab.com/polycab-h05sj-uh05sj-k-bsen-50525-2-41-sc-300500v-ac/a-5050/p-54939
industries/cables-by-standards/bsen-50525-2-81/polycab-h01n2-d-bsen-50525-2-81-100100v-ac	https://polycab.com/polycab-h01n2-d-bsen-50525-2-81-100100v-ac/a-5038/p-55592
industries/cables-by-standards/bsen-50525-3-11/polycab-h03z1z1h2-fh05z1z1h2-f-bsen-50525-3-11-300300vand300500v-ac	https://polycab.com/polycab-h03z1z1h2-fh05z1z1h2-f-bsen-50525-3-11-300300v300500v-ac/a-5040/p-55596
switches-accessories/accessories/electronic-ding-dong	https://polycab.com/electronic-ding-dong-door-bells-white/c-20069/p-56094
industries/cables-by-standards/asnzs-14291/polycab-mv-sc-al-xlpe-as-nzs-1933kv	https://polycab.com/polycab-mv-sc-al-xlpe-as-nzs-1933kv/a-3908/p-55121
industries/cables-by-standards/iec-60092-353	https://polycab.com/cables/standards/international-standards/iec-60092-353
industries/cables-by-standards/iec-60092-354	https://polycab.com/cables/standards/international-standards/iec-60092-354
industries/cables-by-standards/bsen-50618/polycab-solar-h1z2z2-k-bsen-50618-twin	https://polycab.com/polycab-solar-h1z2z2-k-bsen-50618-twin/a-5034/p-55533
industries/cables-by-standards/iec-60092-353/polymarine-iec-60092-353-0610kv-armoured-cable	https://polycab.com/polymarine-iec-60092-353-0610kv-armoured-cable/a-5049/p-54890
industries/cables-by-standards/iec-60092-353/polymarine-iec-60092-353-0610kv-uarmoured-cable	https://polycab.com/polymarine-iec-60092-353-0610kv-uarmoured-cable/a-5049/p-54888
industries/cables-by-standards/iec-60092-353/polymarine-iec-60092-353-0610kv-vfd-cable	https://polycab.com/polymarine-iec-60092-353-0610kv-vfd-cable/a-5038/p-54892
industries/cables-by-standards/iec-60092-353/polymarine-iec-60092-353-1830kv-vfd-cable	https://polycab.com/polymarine-iec-60092-353-1830kv-vfd-cable/a-5038/p-54896
switches-accessories/accessories/jumbo-ceiling-rose-3-terminal	https://polycab.com/jumbo-ceiling-rose-2-terminal-6-ampere-white/c-20070/p-56076
industries/cables-by-standards/asnzs-14291/polycab-mv-sc-al-xlpe-as-nzs-3866kv	https://polycab.com/polycab-mv-sc-al-xlpe-as-nzs-3866kv/a-3908/p-55127
industries/cables-by-standards/iec-60092-376	https://polycab.com/cables/standards/international-standards/iec-60092-376
industries/cables-by-standards/iec-60227-7	https://polycab.com/cables/standards/international-standards/iec-60227-7
industries/cables-by-standards/iec-60092-376/polymarine-instrumentation-pair-250v-br-scr-iec-60092-376	https://polycab.com/polymarine-instrumentation-pair-250v-br-scr-iec-60092-376/a-5049/p-55047
industries/cables-by-standards/iec-60092-376/polymarine-instrumentation-pair-250v-fs-isos-iec-60092-376	https://polycab.com/polymarine-instrumentation-pair-250v-fs-isos-iec-60092-376/a-5049/p-55045
industries/cables-by-standards/iec-60092-376/polymarine-instrumentation-pair-250v-isos-iec-60092-376	https://polycab.com/polymarine-instrumentation-pair-250v-isos-iec-60092-376/a-5049/p-55053
industries/cables-by-standards/iec-60502-1/polycab-lv-15-cu-iec-60502-1-061kv-mc-sfa	https://polycab.com/polycab-lv-15-cu-iec-60502-1-061kv-mc-sfa/a-5043/p-55305
switches-accessories/accessories/modular-angle-holder	https://polycab.com/modular-angle-holder-lamp-holders-2-ampere-white/c-20068/p-56112
industries/cables-by-application/oil-gas-and-petrochemical/polycab-cu-xhhw-2-type-mc-steel-armoured-pvc-jacket-ul-1569-600v	https://polycab.com/polycab-cu-xhhw-2-type-mc-steel-armoured-pvc-jacket-ul-1569-600v/a-5040/p-54955
industries/cables-by-standards/iec-60502-1/polycab-lv-al-iec-60502-1-061kv-mc-2-sfa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-2-sfa/a-5046/p-55255
industries/cables-by-standards/iec-60502-1/polycab-lv-al-iec-60502-1-061kv-mc-3-ua	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-3-ua/a-5046/p-55283
switches-accessories/accessories/one-universal-plus-twin-usb	https://polycab.com/one-universal-plus-twin-usb-multi-plug-21a-usb-6-ampere-white-grey/c-20065/p-56802
switches-accessories/accessories/modular-ceiling-rose	https://polycab.com/modular-ceiling-rose-6-ampere-white/c-20070/p-56081
industries/cables-by-application/oil-gas-and-petrochemical/polycab-hydro-type-lsxlpo-sc-ieee-1580-061kv-or-2kv	https://polycab.com/polycab-hydro-type-lsxlpo-sc-ieee-1580-061kv-or-2kv/a-5037/p-55317
industries/cables-by-standards/iec-60502-1/polycab-lv-al-iec-60502-1-061kv-sc-sfa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-sc-sfa/a-5046/p-55247
industries/cables-by-standards/iec-60502-1/polycab-lv-al-iec-60502-1-061kv-sc-ua	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-sc-ua/a-5046/p-55243
industries/cables-by-standards/iec-60502-1/polycab-lv-cu-iec-60502-1-061kv-mc-2-sfa	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-2-sfa/a-5046/p-55261
industries/cables-by-standards/iec-60502-1/polycab-lv-cu-iec-60502-1-061kv-mc-2-ua	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-2-ua/a-5046/p-55265
switches-accessories/accessories/one-universal-plus-two-2pin-with-surge-protection	https://polycab.com/one-universal-plus-two-2pin-with-surge-protection-multi-plug-6-ampere-white-grey/c-20065/p-56800
industries/cables-by-standards/iec-60502-1/polycab-lv-cu-iec-60502-1-061kv-mc-35-ua	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-35-ua/a-5046/p-55277
industries/cables-by-standards/iec-60502-1/polycab-lv-cu-iec-60502-1-061kv-mc-4-sfa	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-4-sfa/a-5046/p-55297
industries/cables-by-standards/iec-60502-1	https://polycab.com/cables/standards/international-standards/iec-60502-1
industries/cables-by-standards/iec-60502-2	https://polycab.com/cables/standards/international-standards/iec-60502-2
industries/cables-by-standards/iec-60502-1/polycab-lv-cu-iec-60502-1-061kv-mc-4-swa	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-4-swa/a-5046/p-55299
industries/cables-by-standards/iec-60502-1/polycab-lv-cu-iec-60502-1-061kv-sc-awa	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-sc-awa/a-5046/p-55249
industries/cables-by-standards/ul-4703/polycab-cu-solar-ul-4703-2000v-ac	https://polycab.com/polycab-cu-solar-ul-4703-2000v-ac/a-5034/p-54848
industries/cables-by-application/pharmaceutical-industry/polycab-firealarm-armoured-cable	https://polycab.com/polycab-firealarm-armoured-cable/a-5047/p-54786
industries/cables-by-standards/iec-60502-2/polycab-mv-al-iec-60502-2-6010kv	https://polycab.com/polycab-mv-al-iec-60502-2-6010kv/a-3908/p-55415
industries/cables-by-standards/ul-4703	https://polycab.com/cables/standards/international-standards/ul-4703
industries/cables-by-standards/iec-60502-2/polycab-mv-al-iec-60502-2-8715kv	https://polycab.com/polycab-mv-al-iec-60502-2-8715kv/a-3908/p-55417
industries/cables-by-standards/iec-60502-2/polycab-mv-cu-iec-60502-2-1830kv	https://polycab.com/polycab-mv-cu-iec-60502-2-1830kv/a-3908/p-55411
industries/cables-by-standards/iec-60502-2/polycab-mv-cu-iec-60502-2-6010kv	https://polycab.com/polycab-mv-cu-iec-60502-2-6010kv/a-3908/p-55405
industries/cables-by-standards/iec-60502-2/polycab-mv-cu-iec-60502-2-87-15kv	https://polycab.com/polycab-mv-cu-iec-60502-2-87-15kv/a-3908/p-55407
industries/cables-by-standards/iec-60840/polycab-ehv-al-al-cor-132kv	https://polycab.com/polycab-ehv-al-al-cor-132kv/a-3908/p-55385
industries/cables-by-standards/iec-60840/polycab-ehv-al-pb-132kv	https://polycab.com/polycab-ehv-al-pb-132kv/a-3908/p-55393
industries/cables-by-standards/iec-60840/polycab-ehv-al-pb-220kv	https://polycab.com/polycab-ehv-al-pb-220kv/a-3908/p-55395
industries/cables-by-application/pharmaceutical-industry/polycab-hffr-01zz-r03xzz-r-1100v-ac-is-17048	https://polycab.com/polycab-hffr-01zz-r03xzz-r-1100v-ac-is-17048/a-5042/p-55656
industries/cables-by-standards/iec-60840	https://polycab.com/cables/standards/international-standards/iec-60840
industries/cables-by-application/pharmaceutical-industry/polycab-ignis-210	https://polycab.com/polycab-ignis-210/a-5047/p-54866
industries/cables-by-standards/ieee-1580	https://polycab.com/cables/standards/international-standards/ieee-1580
industries/cables-by-standards/indian-standards	https://polycab.com/cables/standards/indian-standards-is
industries/cables-by-standards/international-standards	https://polycab.com/cables/standards/international-standards
industries/cables-by-standards/is-14255	https://polycab.com/cables/standards/indian-standards-is/is-14255
industries/cables-by-standards/is-14255/polycab-aerial-bunched-cable-1933kv-acabc	https://polycab.com/polycab-aerial-bunched-cable-1933kv-ac-abc/a-3907/p-55620
industries/cables-by-standards/iec-60840/polycab-ehv-cu-pb-66kv	https://polycab.com/polycab-ehv-cu-pb-66kv/a-3908/p-55359
